ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
"10135","48","100","5","6031.68","2003-07-02","Shipped","3","7","2003","Classic Cars","117","S12_3380","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10147","31","100","5","3494.94","2003-09-05","Shipped","3","9","2003","Classic Cars","117","S12_3380","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Medium"
"10238","29","100","1","3167.38","2004-04-09","Shipped","2","4","2004","Classic Cars","117","S12_3380","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Medium"
"10253","22","100","11","2402.84","2004-06-01","Cancelled","2","6","2004","Classic Cars","117","S12_3380","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10266","22","100","12","2454.54","2004-07-06","Shipped","3","7","2004","Classic Cars","117","S12_3380","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10276","47","100","1","5464.69","2004-08-02","Shipped","3","8","2004","Classic Cars","117","S12_3380","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Medium"
"10287","45","100","10","4756.5","2004-08-30","Shipped","3","8","2004","Classic Cars","117","S12_3380","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Medium"
"10419","10","100","11","1092.2","2005-05-17","Shipped","2","5","2005","Classic Cars","117","S12_3380","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10117","39","100","8","5938.14","2003-04-16","Shipped","2","4","2003","Classic Cars","173","S12_3891","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Medium"
"10127","42","100","1","8138.76","2003-06-03","Shipped","2","6","2003","Classic Cars","173","S12_3891","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Large"
"10142","46","100","11","9470.94","2003-08-08","Shipped","3","8","2003","Classic Cars","173","S12_3891","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Large"
"10153","49","100","10","7036.89","2003-09-28","Shipped","3","9","2003","Classic Cars","173","S12_3891","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Large"
"10247","27","100","1","4157.73","2004-05-05","Shipped","2","5","2004","Classic Cars","173","S12_3891","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Medium"
"10272","39","100","1","7962.24","2004-07-20","Shipped","3","7","2004","Classic Cars","173","S12_3891","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Large"
"10282","24","100","4","3778.8","2004-08-20","Shipped","3","8","2004","Classic Cars","173","S12_3891","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10293","45","100","7","8253","2004-09-09","Shipped","3","9","2004","Classic Cars","173","S12_3891","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Large"
"10413","22","100","1","3387.78","2005-05-05","Shipped","2","5","2005","Classic Cars","173","S12_3891","Gift Depot Inc.","2035552570","25593 South Bay Ln.",\N,"Bridgewater","CT","97562","USA",\N,"King","Julie","Medium"
"10122","32","63.84","11","2042.88","2003-05-08","Shipped","2","5","2003","Classic Cars","79","S12_3990","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","24","75.01","8","1800.24","2003-07-02","Shipped","3","7","2003","Classic Cars","79","S12_3990","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10147","21","63.84","8","1340.64","2003-09-05","Shipped","3","9","2003","Classic Cars","79","S12_3990","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
"10238","20","74.21","4","1484.2","2004-04-09","Shipped","2","4","2004","Classic Cars","79","S12_3990","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Small"
"10253","25","90.17","14","2254.25","2004-06-01","Cancelled","2","6","2004","Classic Cars","79","S12_3990","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10266","35","76.61","15","2681.35","2004-07-06","Shipped","3","7","2004","Classic Cars","79","S12_3990","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10276","38","83.79","4","3184.02","2004-08-02","Shipped","3","8","2004","Classic Cars","79","S12_3990","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Medium"
"10287","41","69.43","13","2846.63","2004-08-30","Shipped","3","8","2004","Classic Cars","79","S12_3990","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Small"
"10419","34","90.17","14","3065.78","2005-05-17","Shipped","2","5","2005","Classic Cars","79","S12_3990","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Medium"
"10115","46","100","5","5723.78","2003-04-04","Shipped","2","4","2003","Trucks and Buses","118","S12_4473","Classic Legends Inc.","2125558493","5905 Pompton St.","Suite 750","NYC","NY","10022","USA",\N,"Hernandez","Maria","Medium"
"10127","24","100","11","2559.6","2003-06-03","Shipped","2","6","2003","Trucks and Buses","118","S12_4473","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Small"
"10141","21","100","5","2140.11","2003-08-01","Shipped","3","8","2003","Trucks and Buses","118","S12_4473","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Small"
"10151","24","100","3","3327.6","2003-09-21","Shipped","3","9","2003","Trucks and Buses","118","S12_4473","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
"10246","46","100","5","5069.66","2004-05-05","Shipped","2","5","2004","Trucks and Buses","118","S12_4473","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10259","46","100","4","6541.2","2004-06-15","Shipped","2","6","2004","Trucks and Buses","118","S12_4473","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Medium"
"10271","31","97.17","5","3012.27","2004-07-20","Shipped","3","7","2004","Trucks and Buses","118","S12_4473","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10281","41","100","1","5247.18","2004-08-19","Shipped","3","8","2004","Trucks and Buses","118","S12_4473","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Medium"
"10292","21","100","8","2214.87","2004-09-08","Shipped","3","9","2004","Trucks and Buses","118","S12_4473","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10412","54","100","5","5951.34","2005-05-03","Shipped","2","5","2005","Trucks and Buses","118","S12_4473","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10425","33","100","4","4692.6","2005-05-31","In Process","2","5","2005","Trucks and Buses","118","S12_4473","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Medium"
"10122","20","100","7","2142","2003-05-08","Shipped","2","5","2003","Classic Cars","115","S12_4675","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","29","97.89","4","2838.81","2003-07-02","Shipped","3","7","2003","Classic Cars","115","S12_4675","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10147","33","97.89","4","3230.37","2003-09-05","Shipped","3","9","2003","Classic Cars","115","S12_4675","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Medium"
"10239","21","93.28","5","1958.88","2004-04-12","Shipped","2","4","2004","Classic Cars","115","S12_4675","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Small"
"10253","41","100","10","4910.57","2004-06-01","Cancelled","2","6","2004","Classic Cars","115","S12_4675","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Medium"
"10266","40","100","11","4468.4","2004-07-06","Shipped","3","7","2004","Classic Cars","115","S12_4675","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Medium"
"10277","28","100","1","3127.88","2004-08-04","Shipped","3","8","2004","Classic Cars","115","S12_4675","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Medium"
"10287","23","100","9","2675.13","2004-08-30","Shipped","3","8","2004","Classic Cars","115","S12_4675","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Small"
"10405","97","93.28","5","9048.16","2005-04-14","Shipped","2","4","2005","Classic Cars","115","S12_4675","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Large"
"10419","32","100","10","3832.64","2005-05-17","Shipped","2","5","2005","Classic Cars","115","S12_4675","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Medium"
"10126","38","100","10","3857","2003-05-28","Shipped","2","5","2003","Trucks and Buses","116","S18_1097","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Medium"
"10140","32","100","10","4181.44","2003-07-24","Shipped","3","7","2003","Trucks and Buses","116","S18_1097","Technics Stores Inc.","6505556809","9408 Furth Circle",\N,"Burlingame","CA","94217","USA",\N,"Hirano","Juri","Medium"
"10150","34","100","7","4641","2003-09-19","Shipped","3","9","2003","Trucks and Buses","116","S18_1097","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Medium"
"10245","29","100","8","3451","2004-05-04","Shipped","2","5","2004","Trucks and Buses","116","S18_1097","Super Scale Inc.","2035559545","567 North Pendale Street",\N,"New Haven","CT","97823","USA",\N,"Murphy","Leslie","Medium"
"10258","41","100","5","5453","2004-06-15","Shipped","2","6","2004","Trucks and Buses","116","S18_1097","Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",\N,"Minato-ku","Tokyo","106-0032","Japan","Japan","Shimamura","Akiko","Medium"
"10270","43","96.84","8","4164.12","2004-07-19","Shipped","3","7","2004","Trucks and Buses","116","S18_1097","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10280","24","100","1","2800.08","2004-08-17","Shipped","3","8","2004","Trucks and Buses","116","S18_1097","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Small"
"10291","41","100","10","4687.94","2004-09-08","Shipped","3","9","2004","Trucks and Buses","116","S18_1097","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Medium"
"10411","27","100","8","3213","2005-05-01","Shipped","2","5","2005","Trucks and Buses","116","S18_1097","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Medium"
"10424","54","100","5","7182","2005-05-31","In Process","2","5","2005","Trucks and Buses","116","S18_1097","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Large"
"10122","34","100","2","5004.8","2003-05-08","Shipped","2","5","2003","Classic Cars","141","S18_1129","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Medium"
"10136","25","100","2","3644.75","2003-07-04","Shipped","3","7","2003","Classic Cars","141","S18_1129","Alpha Cognac","61.77.6555","1 rue Alsace-Lorraine",\N,"Toulouse",\N,"31000","France","EMEA","Roulet","Annette","Medium"
"10148","23","100","13","2702.04","2003-09-11","Shipped","3","9","2003","Classic Cars","141","S18_1129","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Small"
"10240","41","100","3","5628.89","2004-04-13","Shipped","2","4","2004","Classic Cars","141","S18_1129","Osaka Souveniers Co.","+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",\N,"Osaka","Osaka","530-0003","Japan","Japan","Kentary","Mory","Medium"
"10253","26","100","5","3054.48","2004-06-01","Cancelled","2","6","2004","Classic Cars","141","S18_1129","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Medium"
"10266","21","100","6","2526.51","2004-07-06","Shipped","3","7","2004","Classic Cars","141","S18_1129","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10278","34","100","6","4667.86","2004-08-06","Shipped","3","8","2004","Classic Cars","141","S18_1129","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Medium"
"10287","41","100","4","6499.32","2004-08-30","Shipped","3","8","2004","Classic Cars","141","S18_1129","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Medium"
"10406","61","100","3","8374.69","2005-04-15","Disputed","2","4","2005","Classic Cars","141","S18_1129","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Large"
"10419","38","100","5","4464.24","2005-05-17","Shipped","2","5","2005","Classic Cars","141","S18_1129","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Medium"
"10125","32","100","1","3254.72","2003-05-21","Shipped","2","5","2003","Vintage Cars","102","S18_1342","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Medium"
"10139","31","100","7","3184.94","2003-07-16","Shipped","3","7","2003","Vintage Cars","102","S18_1342","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10149","50","100","4","5907.5","2003-09-12","Shipped","3","9","2003","Vintage Cars","102","S18_1342","Signal Collectibles Ltd.","4155554312","2793 Furth Circle",\N,"Brisbane","CA","94217","USA",\N,"Taylor","Sue","Medium"
"10244","40","100","7","4684.8","2004-04-29","Shipped","2","4","2004","Vintage Cars","102","S18_1342","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10256","34","95.55","2","3248.7","2004-06-08","Shipped","2","6","2004","Vintage Cars","102","S18_1342","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Medium"
"10280","50","100","9","5239.5","2004-08-17","Shipped","3","8","2004","Vintage Cars","102","S18_1342","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Medium"
"10289","38","100","2","4567.98","2004-09-03","Shipped","3","9","2004","Vintage Cars","102","S18_1342","Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",\N,"Bergen",\N,"N 5804","Norway","EMEA","Oeztan","Veysel","Medium"
"10422","51","95.55","2","4873.05","2005-05-30","In Process","2","5","2005","Vintage Cars","102","S18_1342","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Medium"
"10126","42","54.99","17","2309.58","2003-05-28","Shipped","2","5","2003","Vintage Cars","53","S18_1367","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Small"
"10139","49","43.13","6","2113.37","2003-07-16","Shipped","3","7","2003","Vintage Cars","53","S18_1367","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Small"
"10149","30","58.22","3","1746.6","2003-09-12","Shipped","3","9","2003","Vintage Cars","53","S18_1367","Signal Collectibles Ltd.","4155554312","2793 Furth Circle",\N,"Brisbane","CA","94217","USA",\N,"Taylor","Sue","Small"
"10244","20","58.22","6","1164.4","2004-04-29","Shipped","2","4","2004","Vintage Cars","53","S18_1367","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10256","29","51.75","1","1500.75","2004-06-08","Shipped","2","6","2004","Vintage Cars","53","S18_1367","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Small"
